user_id,recipe_id,date,rating,review
2002355360,48494,2018-12-03,5,"I’ve made this recipe 3 yrs in a row and they’ve always beeen a hit. But this year I was asked to make a separate batch for one of my guests who has to eat gluten free. With hesitancy I did so and you know what, none of my guests could tell the difference. They loved them! I used a generic gluten free flour and it worked. ??"
2002355244,368040,2018-12-03,5,"I did a recipe very similar to this this morning, delicious!"
1719632,67930,2018-12-03,4,The taste is wonderful! The batter was really thin so next time I'll cut down on the milk.
274666,201810,2018-12-03,5,Love this remake of the classic. Thanks for posting!
2002355069,295797,2018-12-03,5,I make these every year at Christmas time. I used the Nestle Mint/Dark Chocolate Chips. Nice recipe to include in a cookie exchange.
20622,1881,2018-12-03,5,"This cake was always a staple in my grandmothers pantry as well as any other pantry around. Moist and delicious, at times it had a light drizzle frosting but mostly it was plain. I still make it using my Nan's recipe and during the Christmas Season I add glaced Mixed fruit, Red and Green Cherries etc and of course I add a little Cheer-up ( Rum or Brandy), Makes a beautiful Fruit cake. I also make one for my friend using Craisins as she hates raisins... This is one of those cakes that stands the test of time and is always a favourite...I have made it in loaf pans as well as tube and bundt . Thank you for sharing your recipe..."
1803354076,17186,2018-12-03,5,This is the best recipe I've ever used for Mac and Cheese. It's now the ONLY recipe I'll ever use again!!
536962,122554,2018-12-03,5,I used macerated strawberries because that was what I was trying to use up. Other than that I did exactly what the recipe instructed. I put it in the oven for 40 minutes and forgot about it until the timer went off. It came out PERFECT. I love it. I could eat half the pan easily. I am going to try withe blueberries next.
2002251978,537076,2018-12-03,0,"I thought this came out pretty good, nice fresh tastes"
2002355503,64015,2018-12-03,4,"This cookie icing recipe sucks. 2tsp. of milk to 1 cup icing sugar? Am I the only one seeing a problem with this ratio? I went ahead and made this recipe to the letter, in spite of my hesitation, and sure enough, it was a mess! Give this recipe a pass because there are a lot of better recipes out there."
2002354477,65340,2018-12-03,5,This is the best recipe for dinner rolls I have ever made. Made them this past Sunday and was wowed by how well they turned out!
2002354849,249168,2018-12-03,0,"You can just leave the corn in the husks and throw it in the oven. The husk insulates and comes right off after baking. No need for foil. The husk will get very dark and crispy looking, don't worry the corn inside is fine."
2000800522,335551,2018-12-03,5,"this was from kretschmer packaging, but you can't find it on their website. i just made one big meatloaf and my son practically polished it off in one sitting."
2001566902,175221,2018-12-03,3,"It’s okay, I always make my own pie crust, and NEVER fry in oil, always beef tallow for sweets, lard works too, but tallow is scrumptious. Also when making your own pie crust ALWAYS use butter NEVER use shortening. :)"
1926335,246983,2018-12-03,5,One of my favorite deli's makes a sauerkraut soup and I love it. This was different than theirs but delicious.
2001238181,187652,2018-12-03,5,I have a very small pressure cooker and halved this recipe to fit. I made the soup with some minor changes out of necessity. Part way through I realized I did not have broth as I thought so just added water. Realizing it definitely needed something after tasting it I threw in one beef bouillon cube as it was all I had. It worked! Maybe it wasn't perfect but it was really good and I plan on making it more often and doing it right. I would highly recommend this for beginners like me.
2002355582,97496,2018-12-03,0,"If I dont use the cream of tartar and baking soda and just use baking POWDER, how much do I use?"
173838,419868,2018-12-03,5,"This made a delicious dinner! The only differences I made were to use two tablespoons of butter with one tablespoon of grape seed oil for the scallops and add parmesan cheese when serving. Our scallops were especially juicy, so I didn't need to add the pasta water. Thank you for creating a wonderful recipe!"
2002355224,38806,2018-12-03,2,"I made these for a Christmas party. I thought they were going to be great but they weren’t a hit. Not at all. I think the filling may be better used on crescent roll dough or something else other than tortillas. Anyway, I can only hope my husband will like them or they are bound for the garbage."
2001998549,483664,2018-12-02,5,"Made this twice with 8 thighs and it is wonderful!!!! Make and enjoy! Have been following Jacques Pepin for 40 years, and he has NEVER failed me. Katie"
456505,434387,2018-12-02,0,You might consider giving credit to your source for this recipe. It was published by epicurious in 2009 https://www.epicurious.com/recipes/food/views/navy-bean-gravy-354049
2002354675,48663,2018-12-02,5,"I didn't put in the extra onion; however, I ground up 1/2 Cup of Walnuts and put in I teaspoon of cinnamon, along with the salsa, soy sauce, and oatmeal...I always experiment by adding different herbs and spices."
2002354484,80156,2018-12-02,5,"I did make a few changes to the recipe, but my cookies turned out amazing! I added 2 more tbsp of butter, 1/2 cup granulated sugar, and one more egg. These were soft and sweet, with just enough spice, I don’t like a very spicy cookie though. They also held up very well when decorating. Will be making another batch today!"
2002354028,206184,2018-12-02,5,"Made a small batch for my husband to try, afterwards he requested a second batch. I added onion to the second batch. I didnt have the pepper flakes on hand and it still turned out really good. I also just used the minced garlic in the jar not fresh and was still tasty. I Will definately add this to my favorite dishes. Thanks!"
2002354564,32614,2018-12-02,5,Just made these using 1/3 cup oil. Used a 1/2 tbls cookie scoop and dropped them right into the powdered sugar then rolled them. Came out perfectly. Baked at 375 for 9min.
2002354850,150473,2018-12-02,4,"Tried this recipe to give to a vegan friend. Followed the recipe exactly except added vegan dark chocolate chunks and didn't add walnuts. When it came out of the oven, I thought it was way too bitter tasting, so made a quick icing of powdered sugar. It tastes way better after having it in the fridge over night. Would definitely recommend adding some kind of frosting on top or else it will be way too bitter!"
2002354107,207381,2018-12-02,0,Made this recipe recently as both muffins and as a cake. It was amazing!! I can highly recommend. It stays moist and does not dry out at all. Great with or without icing. This will definitely be added to my favourites list.
2002354798,144748,2018-12-02,4,"Coming from the Dutch Indonesian family, you need 4 sticks of butter instead of the 2 this recipe calls for- it’s too dry without the full pound of butter! Good luck!"
2002354775,412496,2018-12-02,0,I think you need to add some butter to replace the milkfat missing from the powdered milk. Other similar recipes I've seen call for 3 Tbsp of melted unsalted butter.
2002354593,31750,2018-12-02,5,This recipe is perfection! Definitely a keeper
2000080217,69240,2018-12-02,0,"Even better, roast the broccoli as described, make a hollandaise sauce and add a tablespoon of ranch dressing to the hollandaise before pouring it over broccoli."
2001183157,191909,2018-12-02,0,After 28 years of marriage I made her mini meatloaf. I would give it a top ten. My mother's meatloaf was boaring. I have a very Happy husband.
2778043,93256,2018-12-02,5,FINALLY! I have finally found the perfect white bread recipe. I can't believe how soft &amp; moist my bread came out with a light flaky crust. Thank you (note: the only tweak I made was changed to 3 Tbsp of honey after reading some of the reviews. It didn't make the bread sweet....just absolutely perfect)
2001995748,71849,2018-12-02,4,"Turned out well. I used a little over a cup of flour before they got too dry, I’d suggest more like 1/2-3/4 C, start low and add slowly, stopping when it starts to crumble. Also added milk, eyed it but I’d say 1/4 C or so. Cream your butter with your sugars, drop the salt to 1/2 tsp. Family liked it though, good recipe when you realize you don’t have eggs!"
198154,289268,2018-12-02,5,"I had to make small adjustments according to what I had on hand. I used a roll of vegetaria ground sausage that I cooked in the first step and then added back to the pot at the very end with the lemon. I had a large bunch of kale, one large can of beans, baby carrots (cut) and jarred mince garlic. Even with these changes, the soup turned out fantastic. Even DH, who made a face when I told him what was for dinner, enjoyed it."
2002272396,187519,2018-12-02,0,This turned out to be the best pizza crust I've ever made....must of messed up somewhere ;-) I baked it at 500 on a parchment paper on top of a screen then removed it (the paper) after 10 mins or so and cooked until lovable on top. And the dough didn't spring back for the first time. Let the dough sit for 1/2 hour. Didn't use any extra flour. Glad I found this.....thanks.
2002354324,15195,2018-12-02,5,We loved this one Mark! My only changes were a bit of chopped onion and some cumin. (seemed like a Tex-Mex kind of recipe to me). Go to the head of the class dude!
2001848316,439708,2018-12-02,1,"I just read &quot;Sugar Cookie Murder&quot; by Joanne Fluke, published in 2004. This is her recipe word for word - copy &amp; paste. Who is this RandiDB? Someone of pretty low character, I guess, loading recipes as her own."
2001055808,442092,2018-12-02,5,"I found this recipe when I was looking for a crispy chocolate cookie recipe that I could modify with orange. This was amazing, so I can only imagine that the original recipe would be great as written. I added 1 teaspoon of orange extract. I would have added a bit of orange zest if I had it but I didn't, and they were still amazing. I did the first batch plain, the second batch I sprinkled sugar on top, and the third batch I flattened the slightly and then sprinkled sugar on top. The third batch was the best, to me, but they were all great. I will use a little more orange next time but I am making these next week for a cookie swap. Delicious!"
2001334849,101954,2018-12-02,5,"Awesome recipe! Use half dark and half light corn syrup, perfection."
2000014528,193183,2018-12-02,4,Very good cake. Great for when you a smaller apple cake!
2002021348,278956,2018-12-02,0,"I added 1/2 lime, a dash of chili powder, allspice and about a tbs of molasses. Really good."
2002354025,259573,2018-12-02,0,At 69 I've made a few hard boiled eggs over the years. It has always been a pain peeling them. I took your advice and added salt and vinegar to the water. I am shocked. I have never had shell literally fall off the egg! First one end then the other. Off in 2 pieces! Amazing. Thanks.
2818618,318626,2018-12-02,5,"Yes, yes and yes! You definitely want to make this."
2002354009,289878,2018-12-02,5,Wow this was a delish recipe! I made it for my husband and he said it was the best kabsa hes ever had! I also cut down the water to 3 cups(canned tomatoes also have juices). And I used the same recipe for lamb kabsa. Perfect!
2001865110,187731,2018-12-02,4,I made this with Frank's Hot Sauce and it was good but not great. I am going to make it again with the Sweet Tai Chili Sauce as the recipe recommends. I put over jasmine rice I made in my One Pot. I won't leave off the scallions next time either. The cornstarch was a very light coating and I thought it would be heavier. Overall... good recipe.
2002354802,102677,2018-12-02,5,"Delicious! Since in cooked them for myself, I quartered the recipe and used Gruyere cheese. Very nice flavor and no bitterness! Thank you for the recipe!"
2002354493,284040,2018-12-02,5,So happy with the outcome! Will definitely have these more often during my pregnancy!!
2002323023,73937,2018-12-02,5,"My sauce is very similar to this recipe except that I use ground beef, pork and veal in my meatballs along with the other ingredients. I have used crushed tomatoes in my sauce which saves chopping the tomatoes. They cook down nicely. This recipe sounds delicious. I will probably die with a meatball and some sauce in my mouth!!!"
665790,467871,2018-12-02,5,"After reading all of the reviews, I decided to make these just as the recipe was written. They came out great! Fluffy and risen, not flat as some people's had. These are very much like Red Lobster biscuits. As a side note, I did all my mise en plas earlier in the day so all of my ingredients besides the cheese were at room temperature when I prepared these. Maybe that is the difference between them coming out flat vs. risen? I will definitely be keeping these in my recipe rotation."
2002078642,2886,2018-12-02,5,"Oh my goodness is this ever good! So easy to make, too. I followed the recipe exactly except I used 1 tsp vanilla and added 1/4 tsp cinnamon. Super delish thank you for this awesome recipe!"
2001677368,22782,2018-12-02,5,This is the best sauce you will ever make! It's absolutely perfect!
2002353868,425348,2018-12-02,5,"I just made this for dinner, using 16 ounces of Sprite as I did not have Apple Cider and although they say Alcohol cooks out I do not use any of it in my cooking. Instructions very easy to follow and it turned out absolutely delicious. So easy and quick to prepare."
2000736218,10885,2018-12-02,3,Soaked my beans all night and followed instructions. I simmered for an hour... Beans are still hard 5 hours later still simmering. Help!!
2002353988,344022,2018-12-02,4,"It sounded so good when I heard ‘cream cheese quiche’ and this was the first recipe that popped up. I made it today *yum* I didn’t have pimento but popped in some chopped marinated olives instead. I also put a little maasdam cheese on top (the more cheese the merrier, right?). I think it would be amazing with smoked salmon, that’s what I’ll do next time :)"
2001510827,345270,2018-12-01,0,"My wife followed this recipe to the letter. In doing so it burned up her brand new cast iron 7 1/2 qt Lodge kettle, which was a 45th anniversary present. These things are very expensive. We are exceedingly unhappy. So to whoever tries this recipe be very careful."
2002353209,389334,2018-12-01,5,"This is the recipe from Purple Pig in Chicago, which is the best marrow anywhere. The salad cuts through the fat and sea salt is a necessity."
10997,85166,2018-12-01,5,"Good flavor and easy to make with ingredients on hand or readily available. I added a bit of minced celery, green onion and red pepper for some crunch, color and fresh flavor. I also used vegan mayo - Hellman's vegan sandwich spread as one of the family has an egg allergy. Family enjoyed this dish. I will be making this again as a quick and economical meal. Thank you for sharing."
2002174673,28768,2018-12-01,2,"Not enough tomato and sauce , too dry"
2002352928,2677,2018-12-01,0,"I was a little worried when these biscuits didn't rise as much to my liking prior to baking, but they came out perfect, and the flavor was divine. So homey....so old school. Had them slathered with butter and with chicken pot pie, in the crock pot without the crust. I will definitely keep this recipe and use it often. It's so easy, and like the other reviews, it turns out just perfect. You really must try this recipe. You won't be disappointed."
2001158027,46877,2018-12-01,5,"Only recipe I use. I do not use vanilla and use unsalted butter and add a pinch of salt to flour. I roll into walnut size balls, flatten slightly with fork, and sprinkle with coloured sugar before baking @ 325 for 15 mins. Shortbread is always better when aged so I refrigerate cooled cookies in an air tight container after baking and attempt to wait for the magic to happen. I have kept shortbread if well hidden for up to a month."
2002353692,456285,2018-12-01,5,Great recipe! Love the mayo and onions
2177426,100480,2018-12-01,5,"Super easy and very good. Made with apples, butterscotch (sugar-free) pudding mix. Made with no pie crust! like a very tasty apple crisp. Replaced the white sugar with Splenda but kept the brown sugar for flavor."
2001022455,340111,2018-12-01,0,"This is a very rewarding loaf, spelt flour has a weaker gluten than wheat, so an expert baker I consulted suggested it can be enhanced with a teaspoon or so of fresh lemon juice in the water which I always test for temperature 110 F. We also use the shortest setting for 1 1/2 pound loaf so as not to overwork it. In our research, we found that this ancient grain has not been modified, and is always minimally processed, this is possibly why those with wheat sensitivity or who are prone to inflammation tolerate it better."
2002353742,154740,2018-12-01,5,"OMG It's SO GOOD!!! It's after Thanksgiving. I crammed two carcasses into my big crock pot, picked out the bones and gook and have a big bowl of stock, another of shredded turkey. I'm trying to use stuff up in the fridge but really don't want a pot of turkey soup so I used this recipe as an outline and I subbed out a few things. 1. The rice I made with turkey stock instead of water. 2. Shredded turkey instead of ground. 3. I had 2 nearly full 16 oz containers, 1 of fresh hot salsa, the other bruschetta. They sell these in the produce section. Top Crop is the name and I love their fresh regular salsa but they had been out. I left out all the diced tomato and onion and layered these in instead! 4. I had about 16 oz of vegetable juice (like V8) no one was drinking so used that instead of 2/3 of the sauce with one 8 oz can of tomato sauce. This came out so good! Some heat from the salsa but yet the sweet of the brown sugar shines through! My honey ate 2 giant bowls and I ate one and I would've ate more if I could! Definitely will be keeping this as the go-to after Thanksgiving treat and will make it anytime I can! Might have chicken, might have sausage! Be adventurous!"
2002353177,397836,2018-12-01,0,"I made this tonight to use up some green onions. I made one with gluten-free flour (for me) and one with with ordinary flour, as per the recipe. Also added chia seeds (pre-soaked), some diced feta cheese and chopped fresh rosemary. Both doughs were very sticky and not exactly easy to 'knead' -- so I was pleasantly surprised to see how much they each rose. Both look and smell amazing, and the gluten-free one has passed the taste test (the other one will have to wait for others to try)! Excellent and nicely adaptable recipe."
2002353444,95220,2018-12-01,5,"I was introduced to these about 8 or 10 years ago and have been making them since at Christmas time. To save time opening the rollos get the boxes with 36 rolls of eight, open eight at a time. I get them at Sam’s Club."
2001032479,399612,2018-12-01,5,"Did what the recipe called for, except I had a jar of gravy (1-1/2 cups) bought from the store, and created 3 cups chicken broth using dry bullion. This caused the dish to be too salty, my fault. I doubled the shredded turkey and that was great. I did not have a tight fitting lid to fit my cast iron skillet, and the dumplings did lift the lid. But it was okay, I just turned up the heat to medium for an additional 5 minutes and it came out great. The family agreed it tasted just like a chicken pot pie, yum!"
2349753,533538,2018-12-01,5,"A beautiful, rustic loaf, with a great crust. We baked it in an enameled, cast iron pot, and followed the recipe as written. Success."
2002353287,151899,2018-12-01,5,great recipe I tride it many times!
2002353024,115073,2018-12-01,5,"This recipe is AMAZING!!! Super easy and versatile, add whatever you want - only makes it more delicious! Great for a snack and in lunchboxes! Highly recommend, thanks for the recipe!"
2002179259,120517,2018-12-01,1,"We're not picky eaters but this was not good. Nobody liked it. I wouldn't even try to make changes to make it better, it just wasn't worth it."
2002353118,205890,2018-12-01,5,Delicious I wouldn't change a thing thank you
2002353561,372087,2018-12-01,5,I made these cookies at home and they turned out perfect. The only thing I didn't do was add all the butter I used one stick and just softened it up for 20 seconds in the microwave. It turned out a success!
2002353582,264131,2018-12-01,5,I just used this recipe for the first time with my thanksgiving turkey in my oil less turkey fryer. I changed absolutely nothing with this recipe and that bad boy was DELICIOUS!! I was so impressed I am using it again tonight in my roaster oven on leg quarters. Thanks for sharing this recipe!
2002353132,83890,2018-12-01,0,"Well; I’ve been in Mexico for 19 years and a Chef for much longer and this is not authentic sorry to say. Cilantro is used to finish the preparation but Hierbabuena/Menta=Spearmint/Mint which is the most common mint sold in groceries/markets is integrated into the mixture and the broth. As for what’s in the broth; potatoes? Usually calabaza verde / zucchini- thick cut, zanahoria / carrots- thick cut, green beans etc... potatoes cloud the broth and add a double starch. Anyway; the mint is a must and you will find it to be a much more vibrant satisfying bowl of sopa!"
2001175184,427536,2018-12-01,4,"I used two tablespoons butter instead of teaspoons, whole milk and shaved parm (because that's what I had on hand.) The parm was salty enough that I didn't need to add any salt. I love a simple, quick recipe that you can make a few modifications to without ruining it!"
2002353792,211485,2018-12-01,4,"Let me first say that this sauce cannot survive for 20 minutes at medium heat, at least at my stage. Having reduced it to a burned thick mess the first time I made this, I watched it closely and kept adding water. I don't know about the cooking time also. I only cook for one, so I halve recipes for four and use only one breast, and just have extra sauce.. I found it very tasty but you got to watch reducing the sauce if you are going to fry it. I really had to add a lot of water."
2002353010,422866,2018-12-01,0,"11/30/18 Tried this recipe for first time! My family loved it. I can never fry a chop without it being leather tough, but I followed this recipe to the letter and they were delicious! THANKS! !"
2002353222,54351,2018-12-01,5,"I made these cookies for a school bake sale for the holidays last year... (didn’t do the nuts) everyone asked for the recipe!!! I was sending the link to everyone!!! The soaking of the raisins is key!!! Now, I have to admit, I did add a couple dashes of nutmeg... but I’ll just keep that as my little secret ingredient... lol... even the kids from the higher grades came back to get more! By the way, I’ve been making cookies for years.... chocolate chip, sugar, oatmeal..... and these are the ones everyone wants!!!!"
2002352970,234344,2018-12-01,0,I used apple Crown because I did not have any Jack Daniels and left out the lemon slice. Very tasty. Thanks for the recipe.
2002018602,208645,2018-12-01,5,"All I am going to say is, this cake is the BOMB!!!! Melts in the mouth delicious!!!!"
2002353662,278635,2018-12-01,0,I try this recipe has a highbred with a slow cooker.
2002172215,385007,2018-12-01,5,Super moist delicious cake. I added a little brown sugar to the middle. Thank you for sharing this recipe.
2002236797,486156,2018-12-01,5,Excellent! The only thing I changed i used 2 - 9” cake pans.
2001928739,147161,2018-12-01,0,"Holy smokes! These are pretty, delicious and main thing, easy! As a home ec teacher , these are my new favorite Christmas cookie! Even my football tv watchin' ate 3. :)"
2002093000,49172,2018-11-30,5,"These are in the oven right now, used homemade pimento cheese &amp; a dash of cumin (I'm a sucker for the stuff). My kitchen smells great already! Thanks!"
1803289547,40497,2018-11-30,5,This will be my go-to recipe for crispy wings. Good recipe
2002352849,266734,2018-11-30,5,Foolproof!!! The BEST and easiest recipe ever!! My family loves this recipe.
2002352547,79394,2018-11-30,5,"I used all butter instead of shortening, added 2 teaspoons of almond extract instead of one (I love almond flavoring) - this cake came out amazing! :-)"
2001898367,536464,2018-11-30,5,Made this today! Sure my brother will like it!
1608048,300049,2018-11-30,2,"I didn’t like these at all. I always make my mashed potatoes with just butter and they turn out great, but I thought this sounded interesting. The potatoes turned out really gummy with a glue like texture."
2002352145,420762,2018-11-30,4,"We enjoyed this recipe...added a couple of teaspoons of siracha and a teaspoon or so of sesame oil to meat mixture before stuffing. With only 2 of us I had less peppers to stuff, so made some cocktail meatballs with the rest, looking forward to having those this weekend :)"
2002150436,412696,2018-11-30,5,I have made this delicious torte many times. It is always enjoyed by my guests
2309657,453342,2018-11-30,5,My kids loved these. 13 and 22 year old. I’ll make again.
2002112582,130073,2018-11-30,5,"wonderful, easy to make with great flavor. served over white rice with lime zest"
2001487430,412073,2018-11-30,5,This is a very good 13 bean soup recipe.....I had never added carrots and celery before but gives it even more flavor.....I had sweet basil out of my garden and also added one jalapeno pepper with only half the seeds as mine from garden were especially hot this year and I like a little extra kick.....I had a ham hock left over from Thanksgiving so used that for even more flavor.....I also added some homemade chicken broth and some beef broth as well...I will definitely use this recipe again and again....thanks for sharing.....
2002352139,496992,2018-11-30,1,Horrible!!!! Recipe calls to cook in a 9x9 pan but there was barely enough mix to cover a 8x8 pan they came out paper thin and tasted nasty. You would literally have to triple this recipe to make a halfway thick brownie in a 8x8 pan only problem with that is it would still not taste good. What a waste of ingredients.
2002352863,236964,2018-11-30,5,"I live at at 6200 ft and have had some success and some failures with my bread machine, they recipe turned out well and was tasty."
2002352649,77201,2018-11-30,5,"Absolutely delicious! I followed suggestions and really cut back on the butter (I used 3 T.), and didn’t precook the squash. My husband complimented it two days in a row, something he never does! I froze half of it for later enjoyment, and I’m so glad I did. This is a definite keeper."
2002352528,294196,2018-11-30,5,"Omg! Made this last night. Followed recipe to a T, and it came out perfect. Used a smaller rump roast though. Family ate it up. No left overs on this one. Will be making again."
2001552506,281914,2018-11-30,5,Delicious and easy. My first time cooking turnips and rutabaga!
2002188437,97312,2018-11-30,5,"I love this recipe. It can be modified in various ways, just keep the wet and dry ingredients in the approximate same proportion. One cookie will satisfy my hunger and sugar craving for several hours. I double the recipe because these cookies freeze well and I always have them on hand when needed. I always add about 1/2 cup peanut butter and 1/3 cup nuts to increase the protein amount. I have also substituted pumpkin puree for the bananas and used pumpkin pie spice for seasoning as well as adding peanut butter and chopped nuts. Some of my friends like the pumpkin cookies better than the banana cookies. I like both and this gives me some flexibility as I get bored with eating the same foods over and over again. I always keep this cookies on hand to curb my hunger pains!"
2002352313,119611,2018-11-30,4,"The flavor is great, but very dry."
2002352332,2886,2018-11-30,5,"Delicious exactly as written... no tweaking needed! I followed this recipe exactly (including the optional 4th banana and vanilla extract) and it came out perfect! I did have to cook it about 15-20 minutes extra (maybe because of the extra banana?), but it really is the best banana bread I’ve ever had! I’m giving it to my grandma tomorrow and I know she will love it!"
2002348091,91592,2018-11-30,5,"This recipe is identical to one published in the New York Times, which must be the newspaper Sudie is referring to, credited to Mark Bittman. He says it's Manchurian in origin. Many of their readers commented that it tasted only like a ketchup sauce, and rather unappealing. Apparently it's very necessary to cook the ketchup as long as it takes to turn brown, sort of starting to caramelize. I plan to make this tonight, as a break from the Thanksgiving turkey!"
384918,320845,2018-11-30,5,This is quite good. Satisfying and flavorful.
2002352487,66538,2018-11-30,5,"Made a couple of changes... I used hot Italian sausage, added a pound of browned ground hot Italian sausage and a 15 oz can of Italian diced tomatoes which removes the need for the Italian seasoning/oregano. This is one of my favorites and it’s FANTASTIC!"
266635,533821,2018-11-30,5,"Easy to make and very rich -- a great treat for chocolate lovers. I had intended to make this for my grandkids for Thanksgiving, but wasn't able to. So now it will be just me and DH. : )"
767703,395966,2018-11-29,5,excellent bread 2 lb loaf
2002351842,104852,2018-11-29,5,"I absolutely love these cookies! I make several batches every Christmas. Instead of lemon extract, I use fresh lemon juice and zest for the dough and fresh lemon juice for the icing. They turn out perfect every single time."
2123645,236543,2018-11-29,3,"These are OK. They taste a lot like lemon cake, just in a different form. I didn't get much of the cheesecake flavor. Very easy to make though, and a nice presentation."
2123645,109750,2018-11-29,4,"Really good! Served this over rice with scallions sprinkled on top. I used chicken breasts, which was a little dry, but very tender. Great recipe to make some additions to, such as pineapple and bell peppers."
2002351406,397515,2018-11-29,5,"Made it and love it, I had this Jus before and it drove me crazy trying to replicate it and this has done it! Thanks"
2001915095,395954,2018-11-29,5,I LOVE this banana bread recipe! Was looking for one like my grandmas. And then there was you! Very moist and darker then traditional recipes. As close as I'm gone get! THANKS! Amy
2000632687,54269,2018-11-29,1,"Omgosh. This was bad. My white cake mixes turned brown like a spice cake. I made one, ugly. Made a second one, same. Made a third and a fourth, same thing. Taste was fair, color was horrible. Ruined 4 mixes. Followed directions each time, same results. White mix, added white extender, white while mixing, turned brownish while baking. Any answers to what happened??"
2123645,252773,2018-11-29,4,Really good comfort food!
2002351295,320488,2018-11-29,5,Delicious!! I quadrupled the recipe which filled a casserole dish and gave us leftovers to enjoy later. My husband and I both had seconds and my children enjoyed it too. We can’t have cow dairy so I used goat butter and goat milk and goat cheddar as well as goat mozzarella because I didn’t have enough if the cheddar. I cooked two diced sweet potatoes with the millet and used chicken broth instead of water which I do when I cook all of grains. I cooked some ground chicken separately and threw in some frozen spinach at the end and mixed everything together before putting it in the casserole dish. Such a yummy meal!
2002351458,80156,2018-11-29,3,Honestly it’s probably something I did. I followed the directions. They turned out awful. Very crumbly and impossible to roll. So probably my fault. They taste okay?
2002350384,51104,2018-11-29,5,"These were too good, oh no! The recipe was spot on, even the part about not over baking them... I did one batch for 16 minutes as a test, and they came out much crunchier... the 15 min bake time was perfect for chewy cookies, and don't be afraid if they look under done. Also, I made a bunch of substitutions which did not impact them in any noticeable way. I used Earth Balance (nondairy) instead of butter, I ran out of baking soda, so I used baking powder, also the PB... I know natural peanut butters are too crumbly for a cookie recipe, but I am not into conventional foods... Santa Cruz organics creamy PB was perfection for this recipe. I also liked how many batches this recipe makes!! We had plenty to eat, share and even freeze for cookies on the fly... I froze my extra dough, unbaked on a cookie sheet, then transferred to a plastic bag (so that they don't freeze together in a big lump) and future self looks forward to them-THANKS!!"
2001833357,36984,2018-11-29,0,"Super yummy. It was hard for me to try another stew recipe after cooking my grandmother's recipe my entire life. This is so much better. My husband slurped up bowl after bowl. I doubled the recipe. I added a few cloves of fresh garlic. Finally, I heated batches up at a time adding frozen peas, corn, and string beans. Helped thicken it up and added crunch and more flavor profile. Gravy is delicious."
2002352020,117532,2018-11-29,5,"The crust was perfect, not too crispy or too chewy! I doubled the recipe and made two pizzas so I can have leftovers and also please the picky eaters. Thanks for the quick and easy recipe :)"
2002351773,167509,2018-11-29,0,I've been making the All Bran muffins for over 40 years. Adding 2 cups of dates and a cup of walnuts make these fabulous.
266635,409780,2018-11-29,5,"Made this shake for breakfast this morning - enjoyed the combination of the banana and the peanut butter. Left out the extract and used additional banana to thicken it up. I used yogurt vs. the ice cream as I didn't have it on hand and although the shake was not as thick as it would have been, it was very creamy and it had a great taste."
2002351275,312980,2018-11-29,0,"Had more than a few of these at Dirty Joe's back in the day. Good drink. Good times. I guess Dirty Joe;s is gone, but at least the drink can still be had. Thanks Laurita"
2002351843,390340,2018-11-29,0,"Cathy Haber's, of Aloha Angel Cafe, recipe is excellent isn't it! I've been making this recipe for about 10 years and it's a highly requested recipe!"
2002305302,42780,2018-11-29,5,Omg...ive been looking for a recipe like this for years. Added Mrs Dash..garlic powder as seasoning. Made cod...shrimp and onion rings with the first batch. It was beyond my expectations. Thankyou!!!!
2002351298,119152,2018-11-29,5,"Only cooked 6 hrs on high, added 1/2 cup more water, delicious!"
2000794713,529558,2018-11-29,5,"I made this for the first time last year. It was a hit with everyone. People who hate fruitcake love this. I called it Christmas cake, lol. It disappeared so quickly, that this year I made two. The hardest part is waiting to eat it while it soaks up all that lovely bourbon."
2002351267,396895,2018-11-29,0,"Not sure why but I followed this recipe step by step, I had it in oven for 40 minutes let it stand for 10 minutes and it was runny like water and the bottom didn’t cook at all it was still batter. I put it on another 40 minutes but still the same result. Was so disappointed I might try again. Oven isn’t fan forced but shouldn’t make a difference."
1930519,126997,2018-11-29,5,"I've been making these for a few years now. Great right from the oven or reheated from frozen. Don't know if it's my oven or my 4,000 ft. altitude, but I always have to keep them in the oven double the time the recipe calls for. This is such a versatile recipe and it comes together so quickly."
2123645,55796,2018-11-29,4,Very tasty soup! I used fresh carrots. I think this would be good with some pasta added.
2002351508,20431,2018-11-29,5,super yummy. Have made a few batches (no raisins). Will make again and again.
2002352056,462313,2018-11-29,5,The sauce is crazy good! I also use it on boneless skinless chicken thighs and serve it over rice and stir fried veggies. Yum!
7173268,32844,2018-11-29,5,SO EASY! Great warm comfort food on a cold winter night. I used salsicca for my husband's and vegetarian field roast sausage for myself - we both enjoyed it!
2002351253,82934,2018-11-28,5,This was really good and great instructions. I didn't have enough cayenne so I used a half teaspoon of shrimp boil seasoning I had. Make sure to bring to a boil so the roux doesn't separate. Thanks for the recipe!
2002350785,70165,2018-11-28,5,"Made this first time last night. Awesome recipe!!! It was light and airy and super crunchy. A definite do-over. I pre-baked the crust at 500 degrees for 7 minutes on a preheated, upside down cookie sheet, then cooked with toppings for another 8 minutes. Perfectamundo!!!"
